기상관측일시,일사량(w/m^2),습도(%),절대습도,기온(degC),대기압(hPa)
2024-04-02 11:00,593.985,32.594,0.005,19.675,998.84
2024-04-02 12:00,545.678,31.687,0.005,21.418,998.52594
2024-04-02 13:00,505.033,32.791,0.005,21.127,997.99475
2024-04-02 14:00,465.751,34.473,0.006,20.451,997.5573
2024-04-02 15:00,315.446,35.703,0.006,19.038,997.20776
2024-04-02 16:00,213.71,37.201,0.006,17.652,996.9102
2024-04-02 17:00,159.208,43.736,0.007,16.756,996.7819
2024-04-02 18:00,67.176,54.17,0.008,15.416,996.71234
2024-04-02 19:00,0,55.548,0.007,14.104,996.38605
2024-04-02 20:00,0,57.447,0.007,13.548,996.22345
2024-04-02 21:00,0,59.074,0.007,12.968,996.04285
2024-04-02 22:00,0,59.663,0.007,12.66,995.5553
2024-04-02 23:00,0,61.841,0.007,12.677,995.161
2024-04-03 0:00,0,64.529,0.007,12.388,994.8575
2024-04-03 1:00,0,60.148,0.007,12.637,994.28046
2024-04-03 2:00,0,62.472,0.007,12.45,993.8225
2024-04-03 3:00,0,65.485,0.007,12.366,993.1781
2024-04-03 4:00,0,68.42,0.007,12.392,992.9032
2024-04-03 5:00,0,70.447,0.008,12.445,992.41504
2024-04-03 6:00,0,70.65,0.008,12.426,992.2862
2024-04-03 7:00,10.743,73.952,0.008,12.491,991.97186
2024-04-03 8:00,30.809,74.688,0.008,12.69,991.52124
2024-04-03 9:00,54.603,75.028,0.008,12.99,991.4133
2024-04-03 10:00,77.008,73.972,0.008,13.083,991.0255
2024-04-03 11:00,79.92,73.78,0.009,13.109,990.56555
2024-04-03 12:00,83.242,75.827,0.009,13.054,989.95197
2024-04-03 13:00,79.549,75.787,0.009,12.993,989.58276
2024-04-03 14:00,79.672,75.536,0.009,12.926,989.39514
2024-04-03 15:00,78.136,75.019,0.009,12.864,989.1946
2024-04-03 16:00,56.652,74.417,0.009,12.829,989.5673
2024-04-03 17:00,35.7,74.009,0.009,12.737,989.77704
2024-04-03 18:00,21.569,73.03,0.009,12.58,990.1818
2024-04-03 19:00,0,70.698,0.008,12.242,991.05005
2024-04-03 20:00,0,67.317,0.008,12.004,992.3144
2024-04-03 21:00,0,62.939,0.008,11.58,993.3064
2024-04-03 22:00,0,62.309,0.008,11.122,994.0487
2024-04-03 23:00,0,61.143,0.007,11.066,994.7519
2024-04-04 0:00,0,59.893,0.007,10.806,995.24133
2024-04-04 1:00,0,69.064,0.008,11.061,994.5065
2024-04-04 2:00,0,69.713,0.008,10.905,994.56976
2024-04-04 3:00,0,69.695,0.008,10.655,994.66284
2024-04-04 4:00,0,69.096,0.008,10.625,995.0857
2024-04-04 5:00,0,68.593,0.008,10.384,995.56464
2024-04-04 6:00,0,68.679,0.008,10.382,996.0081
2024-04-04 7:00,47.816,68.605,0.008,12.322,996.69995
2024-04-04 8:00,142.055,67.736,0.008,14.393,997.4022
2024-04-04 9:00,288.487,65.615,0.009,17,997.8787
2024-04-04 10:00,427.908,59.267,0.008,18.801,998.12445
2024-04-04 11:00,552.931,55.078,0.008,20.388,998.2175
2024-04-04 12:00,606.916,52.882,0.008,21.892,998.19666
2024-04-04 13:00,578.957,54.363,0.008,20.766,998.14
2024-04-04 14:00,542.517,51.811,0.008,20.656,997.99023
2024-04-04 15:00,498.058,46.908,0.008,20.397,997.81384
2024-04-04 16:00,379.123,46.851,0.008,18.215,998.09094
2024-04-04 17:00,262.455,46.958,0.008,16.784,998.3812
2024-04-04 18:00,95.714,47.874,0.007,14.878,998.83453
2024-04-04 19:00,0,50.037,0.007,13.363,999.8542
2024-04-04 20:00,0,50.009,0.007,12.168,1000.9004
2024-04-04 21:00,0,48.741,0.006,11.179,1001.85333
2024-04-04 22:00,0,48.779,0.006,10.648,1002.26855
2024-04-04 23:00,0,48.464,0.006,10.081,1002.53864
2024-04-05 0:00,0,49.471,0.006,9.609,1002.8373
2024-04-05 1:00,0,54.741,0.006,10.222,1002.14044
2024-04-05 2:00,0,53.597,0.006,10.018,1002.2315
2024-04-05 3:00,0,51.811,0.006,9.858,1002.2779
2024-04-05 4:00,0,51.01,0.006,9.634,1002.33923
2024-04-05 5:00,0,51.426,0.006,9.443,1002.4391
2024-04-05 6:00,0,52.027,0.006,9.247,1002.672
2024-04-05 7:00,45.541,52.564,0.006,10.098,1003.15485
2024-04-05 8:00,137.733,52.062,0.006,11.129,1003.5979
2024-04-05 9:00,266.346,51.209,0.006,12.253,1004.0118
2024-04-05 10:00,347.932,50.363,0.006,13.995,1003.9922
2024-04-05 11:00,447.558,49.96,0.006,16.452,1003.77673
2024-04-05 12:00,569.773,48.554,0.007,19.423,1003.2458
2024-04-05 13:00,654.915,45.727,0.007,19.063,1002.58215
2024-04-05 14:00,601.226,41.817,0.007,19.44,1002.0758
2024-04-05 15:00,569.981,37.925,0.006,19.346,1001.77454
2024-04-05 16:00,428.082,37.649,0.006,17.984,1001.7787
2024-04-05 17:00,280.34,39.517,0.006,16.361,1001.81726
2024-04-05 18:00,113.523,41.695,0.006,14.485,1001.86316
2024-04-05 19:00,0,45.932,0.006,12.511,1002.3614
2024-04-05 20:00,0,48.099,0.006,11.22,1002.9598
2024-04-05 21:00,0,49.623,0.006,10.059,1003.58856
2024-04-05 22:00,0,49.871,0.006,9.713,1003.7915
2024-04-05 23:00,0,52.102,0.006,9.436,1003.96405
2024-04-06 0:00,0,54.105,0.006,9.069,1004.0692
2024-04-06 1:00,0,55.644,0.006,8.65,1004.01794
2024-04-06 2:00,0,55.897,0.006,8.529,1003.9203
2024-04-06 3:00,0,56.149,0.006,8.468,1003.91187
2024-04-06 4:00,0,57.471,0.006,8.288,1003.88446
2024-04-06 5:00,0,57.827,0.006,8.028,1004.1105
2024-04-06 6:00,0,58.392,0.006,7.965,1004.15857
2024-04-06 7:00,50.883,58.916,0.006,9.27,1004.36816
2024-04-06 8:00,135.353,57.879,0.006,10.799,1004.46265
2024-04-06 9:00,225.612,56.223,0.006,12.359,1004.6276
2024-04-06 10:00,268,53.844,0.006,14.714,1004.49066
2024-04-06 11:00,307.473,51.775,0.006,16.817,1004.24457
2024-04-06 12:00,426.988,49.493,0.006,18.668,1003.8937
2024-04-06 13:00,376.683,44.607,0.006,18.628,1003.4387
2024-04-06 14:00,365.857,38.618,0.005,18.813,1002.88513
2024-04-06 15:00,417.647,37.954,0.005,18.997,1002.3123
2024-04-06 16:00,355.423,38.509,0.006,17.835,1002.0008
2024-04-06 17:00,234.859,34.671,0.005,16.403,1001.7627
2024-04-06 18:00,106.189,40.387,0.006,14.645,1001.6408
2024-04-06 19:00,0,42.459,0.006,12.405,1001.9087
2024-04-06 20:00,0,45.219,0.006,11.052,1002.44666
2024-04-06 21:00,0,48.823,0.006,9.77,1003.18085
2024-04-06 22:00,0,50.905,0.006,9.277,1003.20447
2024-04-06 23:00,0,52.239,0.006,8.791,1003.388
2024-04-07 0:00,0,49.679,0.005,8.307,1003.5102
2024-04-07 1:00,0,55.159,0.006,8.505,1002.61865
2024-04-07 2:00,0,55.164,0.006,8.181,1002.32153
2024-04-07 3:00,0,56.347,0.006,8.044,1002.0809
2024-04-07 4:00,0,55.464,0.006,7.827,1002.35333
2024-04-07 5:00,0,55.797,0.005,7.468,1002.4213
2024-04-07 6:00,0,55.02,0.005,7.286,1002.6177
2024-04-07 7:00,86.11,53.589,0.005,9.964,1003.02313
2024-04-07 8:00,227.231,50.984,0.006,13.329,1003.29126
2024-04-07 9:00,395.287,48.239,0.006,16.699,1003.5385
2024-04-07 10:00,633.31,41.672,0.006,19.757,1003.3934
2024-04-07 11:00,774.276,34.268,0.005,22.27,1003.04224
2024-04-07 12:00,872.24,30.867,0.005,24.475,1002.5376
2024-04-07 13:00,895.778,30.515,0.005,24.704,1001.946
2024-04-07 14:00,838.475,29.999,0.006,24.644,1001.3909
2024-04-07 15:00,706.445,27.619,0.005,24.198,1000.8414
2024-04-07 16:00,526.585,26.969,0.006,22.228,1000.7405
2024-04-07 17:00,318.524,27.959,0.006,19.939,1000.78467
2024-04-07 18:00,117.841,31.534,0.006,17.311,1000.9094
2024-04-07 19:00,0,37.423,0.006,15.084,1001.2535
2024-04-07 20:00,0,42.737,0.006,13.684,1001.75287
2024-04-07 21:00,0,44.832,0.006,12.403,1002.4685
2024-04-07 22:00,0,46.145,0.006,11.89,1002.7815
2024-04-07 23:00,0,41.986,0.006,11.358,1002.72797
2024-04-08 0:00,0,45.428,0.006,10.956,1002.73724
2024-04-08 1:00,0,45.702,0.005,11.233,1001.62415
2024-04-08 2:00,0,40.52,0.005,10.894,1001.4531
2024-04-08 3:00,0,41.834,0.005,10.68,1001.2722
2024-04-08 4:00,0,41.72,0.005,10.268,1001.2348
2024-04-08 5:00,0,43.617,0.005,9.867,1001.3027
2024-04-08 6:00,0,42.195,0.005,9.361,1001.5518
2024-04-08 7:00,82.902,43.277,0.005,11.52,1001.8763
2024-04-08 8:00,218.275,39.035,0.005,14.25,1002.07916
2024-04-08 9:00,393.829,34.657,0.005,17.085,1002.11523
2024-04-08 10:00,547.482,32.579,0.005,19.289,1001.8625
2024-04-08 11:00,560.167,31.233,0.005,21.395,1001.55005
2024-04-08 12:00,608.459,29.345,0.005,23.117,1001.31165
2024-04-08 13:00,575.194,32.467,0.006,23.195,1000.8742
2024-04-08 14:00,510.929,33.186,0.006,22.904,1000.4199
2024-04-08 15:00,414.915,33.849,0.006,21.74,999.9425
2024-04-08 16:00,324.897,34.685,0.006,20.36,999.874
2024-04-08 17:00,186.277,38.823,0.007,18.767,999.9379
2024-04-08 18:00,85.905,46.278,0.008,17.126,1000.1337
2024-04-08 19:00,0,47.24,0.008,15.346,1000.6928
2024-04-08 20:00,0,47.683,0.007,14.164,1001.26685
2024-04-08 21:00,0,48.406,0.007,13.083,1001.9358
2024-04-08 22:00,0,47.332,0.007,12.558,1002.17487
2024-04-08 23:00,0,46.308,0.006,11.855,1002.289
2024-04-09 0:00,0,51.807,0.007,11.294,1002.2033
2024-04-09 1:00,0,48.812,0.006,10.937,1000.38727
2024-04-09 2:00,0,47.532,0.005,10.305,1000.23285
2024-04-09 3:00,0,48.932,0.005,9.724,1000.2259
2024-04-09 4:00,0,49.914,0.005,9.385,1000.57385
2024-04-09 5:00,0,49.818,0.005,9.122,1001.1214
2024-04-09 6:00,0,48.583,0.005,8.821,1001.6366
2024-04-09 7:00,105.591,46.944,0.005,11.054,1002.1254
2024-04-09 8:00,281.174,44.11,0.005,13.974,1002.6303
2024-04-09 9:00,481.339,40.698,0.006,16.961,1002.9989
2024-04-09 10:00,662.566,39.679,0.006,19.366,1003.2168
2024-04-09 11:00,797.726,38.262,0.006,21.565,1003.3855
2024-04-09 12:00,872.394,36.046,0.006,23.4,1003.4946
2024-04-09 13:00,894.138,33.943,0.006,23.727,1003.27155
2024-04-09 14:00,840.266,31.808,0.006,23.686,1002.9341
2024-04-09 15:00,708.787,29.107,0.006,23.248,1002.7634
2024-04-09 16:00,537.761,28.234,0.005,21.397,1002.97626
2024-04-09 17:00,307.484,29.154,0.006,19.172,1003.35504
2024-04-09 18:00,125.158,34.146,0.006,16.772,1003.75244
2024-04-09 19:00,0,37.173,0.006,14.523,1004.4068
2024-04-09 20:00,0,39.304,0.006,13.077,1005.3952
2024-04-09 21:00,0,40.808,0.006,11.833,1006.4234
2024-04-09 22:00,0,42.57,0.005,11.236,1007.00604
2024-04-09 23:00,0,44.975,0.005,10.587,1007.3107
2024-04-10 0:00,0,47.017,0.005,10.246,1007.5966
2024-04-10 1:00,0,45.729,0.006,10.697,1008.4513
2024-04-10 2:00,0,46.037,0.006,10.103,1008.45374
2024-04-10 3:00,0,47.155,0.006,9.661,1008.40686
2024-04-10 4:00,0,48.913,0.006,9.36,1008.5496
2024-04-10 5:00,0,50.31,0.006,9.063,1008.85626
2024-04-10 6:00,0,51.021,0.006,8.704,1009.4273
2024-04-10 7:00,88.312,50.649,0.006,10.885,1009.65234
2024-04-10 8:00,258.662,49.768,0.006,13.555,1009.81024
2024-04-10 9:00,438.683,48.183,0.006,16.44,1010.011
2024-04-10 10:00,602.911,43.974,0.006,19.288,1009.8306
2024-04-10 11:00,696.516,42.016,0.006,21.597,1009.6052
2024-04-10 12:00,698.143,40.52,0.006,23.804,1009.1991
2024-04-10 13:00,709.532,40.415,0.006,23.705,1008.5289
2024-04-10 14:00,612.686,40.656,0.006,23.289,1007.84406
2024-04-10 15:00,550.022,41.006,0.006,22.756,1007.287
2024-04-10 16:00,404.395,41.432,0.006,20.737,1007.1111
2024-04-10 17:00,216.984,41.816,0.006,18.752,1007.1255
2024-04-10 18:00,87.354,44.049,0.007,16.348,1007.08466
2024-04-10 19:00,0,49.507,0.007,14.678,1007.3741
2024-04-10 20:00,0,51.876,0.007,13.641,1007.8501
2024-04-10 21:00,0,53.845,0.007,12.743,1008.329
2024-04-10 22:00,0,56.004,0.007,12.457,1008.2809
2024-04-10 23:00,0,56.774,0.007,12.233,1008.2024
2024-04-11 0:00,0,56.558,0.007,11.982,1008.1232
2024-04-11 1:00,0,57.452,0.007,11.596,1008.2329
2024-04-11 2:00,0,56.892,0.007,11.4,1007.79877
2024-04-11 3:00,0,58.608,0.007,11.249,1007.2893
2024-04-11 4:00,0,60.023,0.007,11.065,1006.9441
2024-04-11 5:00,0,61.388,0.007,10.861,1006.70984
2024-04-11 6:00,0,61.608,0.007,10.805,1006.5844
2024-04-11 7:00,33.864,61.413,0.007,12.098,1006.91406
2024-04-11 8:00,94.668,60.492,0.007,13.813,1007.04553
2024-04-11 9:00,168.569,57.693,0.007,15.85,1007.35034
2024-04-11 10:00,225.481,53.802,0.007,17.936,1007.0551
2024-04-11 11:00,275.74,51.862,0.007,19.376,1006.56866
2024-04-11 12:00,375.33,49.535,0.007,21.22,1006.02106
2024-04-11 13:00,473.245,42.152,0.006,21.577,1005.42944
2024-04-11 14:00,524.752,40.173,0.006,22.073,1004.7709
2024-04-11 15:00,487.093,38.277,0.006,21.81,1004.19727
2024-04-11 16:00,365.737,37.673,0.006,20.563,1003.9277
2024-04-11 17:00,236.61,37.689,0.006,19.085,1003.81134
2024-04-11 18:00,105.952,39.517,0.006,17.288,1003.8036
2024-04-11 19:00,0.021,44.678,0.007,15.135,1004.05884
2024-04-11 20:00,0,44.621,0.007,13.76,1004.51843
2024-04-11 21:00,0,47.167,0.007,12.316,1004.97314
2024-04-11 22:00,0,49.354,0.007,11.744,1005.05145
2024-04-11 23:00,0,51.171,0.007,11.233,1005.0219
2024-04-12 0:00,0,53.826,0.007,10.777,1004.9855
2024-04-12 1:00,0,54.003,0.007,10.467,1004.8285
2024-04-12 2:00,0,53.353,0.007,10.139,1004.533
2024-04-12 3:00,0,55.683,0.007,9.84,1004.2919
2024-04-12 4:00,0,57.199,0.007,9.657,1004.19635
2024-04-12 5:00,0,57.339,0.007,9.342,1003.99347
2024-04-12 6:00,0,58.524,0.007,9.086,1003.92883
2024-04-12 7:00,104.39,55.766,0.007,12.141,1004.0681
2024-04-12 8:00,289.389,52.697,0.007,15.777,1004.18555
2024-04-12 9:00,489.325,49.366,0.008,19.434,1004.1877
2024-04-12 10:00,625.204,45.679,0.008,22.268,1003.89435
2024-04-12 11:00,723.335,43.089,0.008,24.711,1003.4824
2024-04-12 12:00,808.924,40.551,0.008,26.854,1002.9862
2024-04-12 13:00,827.388,38.779,0.008,26.817,1002.4257
2024-04-12 14:00,756.484,37.241,0.008,26.482,1001.8103
2024-04-12 15:00,656.988,36.239,0.007,25.784,1001.05115
2024-04-12 16:00,497.204,36.09,0.008,23.913,1000.6728
2024-04-12 17:00,308.29,36.477,0.008,21.735,1000.50616
2024-04-12 18:00,124.478,41.834,0.009,19.441,1000.3886
2024-04-12 19:00,0.086,41.094,0.008,17.39,1000.81305
2024-04-12 20:00,0,44.497,0.008,15.677,1001.4873
2024-04-12 21:00,0,50.672,0.008,14.389,1002.1534
2024-04-12 22:00,0,52.697,0.008,13.842,1002.3597
2024-04-12 23:00,0,54.181,0.008,13.316,1002.325
2024-04-13 0:00,0,55.75,0.008,12.789,1002.51056
2024-04-13 1:00,0,53.72,0.008,12.463,1002.0393
2024-04-13 2:00,0,52.862,0.008,12.063,1002.14136
2024-04-13 3:00,0,54.202,0.008,11.653,1002.2075
2024-04-13 4:00,0,55.142,0.008,11.312,1002.2543
2024-04-13 5:00,0,55.037,0.007,10.99,1002.1908
2024-04-13 6:00,0,56.922,0.007,10.668,1002.4079
2024-04-13 7:00,103.84,56.445,0.008,13.715,1002.8582
2024-04-13 8:00,290.38,52.487,0.008,17.094,1003.08344
2024-04-13 9:00,512.892,48.345,0.008,20.563,1003.42065
2024-04-13 10:00,686.945,45.161,0.008,23.229,1003.20825
2024-04-13 11:00,810.51,42.148,0.008,25.588,1002.74316
2024-04-13 12:00,884.915,37.91,0.008,27.663,1002.2272
2024-04-13 13:00,921.724,33.391,0.007,28.211,1001.62195
2024-04-13 14:00,851.703,30.111,0.007,28.391,1000.9333
2024-04-13 15:00,723.947,29.052,0.007,28.326,1000.4783
2024-04-13 16:00,547.331,30.381,0.007,26.222,1000.4502
2024-04-13 17:00,341.18,32.135,0.008,23.784,1000.6298
2024-04-13 18:00,133.729,36.713,0.008,21.157,1000.73346
2024-04-13 19:00,0.175,37.557,0.008,18.599,1001.33887
2024-04-13 20:00,0,38.569,0.007,16.839,1002.09174
2024-04-13 21:00,0,44.939,0.008,15.522,1002.8054
2024-04-13 22:00,0,47.317,0.008,15.051,1002.9797
2024-04-13 23:00,0,47.703,0.008,14.371,1003.0381
2024-04-14 0:00,0,48.48,0.007,13.769,1003.09644
2024-04-14 1:00,0,46.46,0.007,13.211,1002.6647
2024-04-14 2:00,0,47.199,0.007,12.773,1002.62445
2024-04-14 3:00,0,50.277,0.007,12.347,1002.69586
2024-04-14 4:00,0,51.445,0.007,12.056,1002.6911
2024-04-14 5:00,0,51.72,0.007,11.716,1002.718
2024-04-14 6:00,0,50.691,0.007,11.383,1002.7644
2024-04-14 7:00,119.047,48.589,0.007,14.66,1002.8559
2024-04-14 8:00,305.012,44.72,0.008,18.34,1003.07794
2024-04-14 9:00,525.623,41.685,0.008,22.092,1003.1762
2024-04-14 10:00,697.598,37.777,0.008,24.45,1003.0645
2024-04-14 11:00,826.493,33.638,0.007,26.529,1002.56085
2024-04-14 12:00,875.398,27.791,0.007,28.231,1001.8422
2024-04-14 13:00,904.226,23.417,0.006,28.592,1001.0765
2024-04-14 14:00,823.006,22.998,0.006,28.708,1000.5121
2024-04-14 15:00,698.724,22.874,0.006,28.558,999.73413
2024-04-14 16:00,523.439,22.412,0.006,26.513,999.658
2024-04-14 17:00,327.341,30.063,0.008,24.217,999.7578
2024-04-14 18:00,125.751,34.791,0.008,21.517,999.8322
2024-04-14 19:00,0.293,36.656,0.008,19.343,999.87915
2024-04-14 20:00,0,39.724,0.008,18.036,1000.1474
2024-04-14 21:00,0,44.738,0.008,16.878,1000.3779
2024-04-14 22:00,0,46.591,0.008,16.434,1000.3808
2024-04-14 23:00,0,52.739,0.008,16.007,1000.3108
2024-04-15 0:00,0,53.206,0.008,15.739,1000.32776
2024-04-15 1:00,0,52.246,0.008,15.982,998.32935
2024-04-15 2:00,0,54.193,0.008,15.892,997.456
2024-04-15 3:00,0,56.707,0.008,15.932,996.7008
2024-04-15 4:00,0,59.698,0.009,15.736,996.3117
2024-04-15 5:00,0,63.021,0.009,15.45,995.7926
2024-04-15 6:00,0.068,64.708,0.009,15.354,995.36395
2024-04-15 7:00,26.504,64.517,0.009,15.801,995.3658
2024-04-15 8:00,62.137,64.503,0.009,16.576,995.35864
2024-04-15 9:00,64.848,65.671,0.009,16.752,995.58276
2024-04-15 10:00,99.895,72.067,0.01,16.481,995.5864
2024-04-15 11:00,104.212,73.537,0.01,16.577,995.8865
2024-04-15 12:00,152.18,72.943,0.011,16.885,996.0202
2024-04-15 13:00,212.908,70.513,0.011,16.969,995.0704
2024-04-15 14:00,198.968,68.29,0.011,16.565,994.6907
2024-04-15 15:00,180.858,66.099,0.011,16.562,995.0529
2024-04-15 16:00,177.253,64.043,0.011,16.899,995.0715
2024-04-15 17:00,143.605,62.391,0.011,16.854,995.2675
2024-04-15 18:00,78.26,60.997,0.011,16.86,995.36505
2024-04-15 19:00,0.434,61.676,0.01,16.262,995.94336
2024-04-15 20:00,0,62.972,0.01,15.687,996.6713
2024-04-15 21:00,0,65.605,0.01,14.795,997.11694
2024-04-15 22:00,0,66.903,0.01,14.511,997.0398
2024-04-15 23:00,0,67.971,0.01,14.238,997.31323
2024-04-16 0:00,0,68.179,0.009,14.011,997.23816
2024-04-16 1:00,0,61.805,0.008,12.306,996.3417
2024-04-16 2:00,0,62.28,0.008,12.054,996.1366
2024-04-16 3:00,0,62.585,0.008,11.685,995.9568
2024-04-16 4:00,0,62.783,0.008,11.648,995.8399
2024-04-16 5:00,0,62.851,0.008,11.673,995.8539
2024-04-16 6:00,0.2,63.549,0.008,11.707,996.11786
2024-04-16 7:00,49.623,62.577,0.008,12.84,996.62036
2024-04-16 8:00,154.494,60.196,0.008,14.521,996.675
2024-04-16 9:00,345.393,57.671,0.008,16.305,996.85785
2024-04-16 10:00,500.368,55.542,0.008,17.815,996.9463
2024-04-16 11:00,601.602,52.574,0.008,19.306,996.93164
2024-04-16 12:00,697.689,50.716,0.008,20.84,996.7243
2024-04-16 13:00,704.236,49.557,0.008,20.742,996.2146
2024-04-16 14:00,640.958,48.391,0.008,20.999,995.7949
2024-04-16 15:00,671.391,41.982,0.007,21.442,995.293
2024-04-16 16:00,532.158,40.577,0.007,19.853,995.33167
2024-04-16 17:00,334.476,41.959,0.007,17.86,995.4755
2024-04-16 18:00,134.978,43.783,0.007,15.535,995.75336
2024-04-16 19:00,0.635,44.413,0.007,13.627,995.99927
2024-04-16 20:00,0,46.594,0.007,12.146,996.1698
2024-04-16 21:00,0,47.719,0.007,10.865,996.4788
2024-04-16 22:00,0,48.715,0.006,10.206,996.74335
2024-04-16 23:00,0,49.351,0.006,9.785,997.26306
2024-04-17 0:00,0,49.722,0.006,9.603,997.6591
2024-04-17 1:00,0,48.889,0.006,9.242,997.89716
2024-04-17 2:00,0,49.6,0.006,9.038,997.8909
2024-04-17 3:00,0,49.192,0.006,8.737,997.676
2024-04-17 4:00,0,49.943,0.006,8.563,997.54865
2024-04-17 5:00,0,49.737,0.006,8.321,997.51996
2024-04-17 6:00,0.433,50.337,0.006,8.211,997.4707
2024-04-17 7:00,104.584,50.201,0.006,10.465,997.77014
2024-04-17 8:00,247.454,50.318,0.006,12.851,997.8855
2024-04-17 9:00,430.982,48.454,0.006,15.805,997.8793
2024-04-17 10:00,572.734,44.981,0.006,18.852,997.57874
2024-04-17 11:00,714.148,41.787,0.006,21.546,997.1435
2024-04-17 12:00,832.101,39.045,0.006,23.791,996.67426
2024-04-17 13:00,855.274,36.615,0.007,24.196,996.025
2024-04-17 14:00,763.798,33.595,0.006,24.298,995.22034
2024-04-17 15:00,668.269,29.114,0.006,23.819,994.5029
2024-04-17 16:00,450.388,29.391,0.006,22.218,994.38873
2024-04-17 17:00,278.254,31.194,0.007,20.18,994.1727
2024-04-17 18:00,123.398,32.742,0.007,17.622,994.02954
2024-04-17 19:00,0.87,38.572,0.007,15.515,994.2407
2024-04-17 20:00,0,43.483,0.007,14.005,994.6398
2024-04-17 21:00,0,46.371,0.007,12.758,994.8997
2024-04-17 22:00,0,47.772,0.007,12.048,994.85
2024-04-17 23:00,0,48.869,0.007,11.368,994.7658
2024-04-18 0:00,0,51.1,0.007,10.739,994.64636
2024-04-18 1:00,0,47.286,0.006,10.7,994.2736
2024-04-18 2:00,0,48.05,0.006,10.133,994.0857
2024-04-18 3:00,0,50.87,0.006,9.663,993.9083
2024-04-18 4:00,0,52.484,0.006,9.327,993.84625
2024-04-18 5:00,0,54.739,0.006,9.09,993.9513
2024-04-18 6:00,0.739,54.68,0.006,8.793,994.13275
2024-04-18 7:00,127.66,53.331,0.006,12.127,994.54645
2024-04-18 8:00,316.796,50.088,0.006,15.921,994.8356
2024-04-18 9:00,536.177,45.056,0.006,19.577,995.1608
2024-04-18 10:00,717.361,40.827,0.006,21.951,995.2466
2024-04-18 11:00,831.646,39.027,0.007,24.038,995.18744
2024-04-18 12:00,898.983,36.028,0.007,25.823,995.01624
2024-04-18 13:00,908.468,29.547,0.006,25.857,994.4575
2024-04-18 14:00,845.064,28.068,0.006,25.715,993.92816
2024-04-18 15:00,720.239,28.457,0.006,25.297,993.50757
2024-04-18 16:00,562.519,28.225,0.006,23.576,993.69507
2024-04-18 17:00,357.873,29.238,0.006,21.599,993.9682
2024-04-18 18:00,150.988,33.461,0.007,19.302,994.2733
2024-04-18 19:00,1.149,40.331,0.007,16.768,994.68713
2024-04-18 20:00,0,43.804,0.007,15.117,995.29016
2024-04-18 21:00,0,47.513,0.007,13.56,995.89044
2024-04-18 22:00,0,49.281,0.007,13.018,996.28156
2024-04-18 23:00,0,49.163,0.007,12.475,996.50616
2024-04-19 0:00,0,51.146,0.007,11.919,996.755
2024-04-19 1:00,0,47.512,0.006,11.505,996.5915
2024-04-19 2:00,0,50.852,0.006,11.192,996.4869
2024-04-19 3:00,0,52.521,0.006,10.686,996.313
2024-04-19 4:00,0,52.844,0.006,10.392,996.38794
2024-04-19 5:00,0,54.54,0.006,10.075,996.58246
2024-04-19 6:00,1.153,52.952,0.006,9.946,997.0336
2024-04-19 7:00,133.608,49.876,0.006,13.226,997.35693
2024-04-19 8:00,322.418,46.967,0.006,16.91,997.68396
2024-04-19 9:00,538.213,41.173,0.006,20.511,997.94476
2024-04-19 10:00,704.514,32.505,0.006,22.612,997.83167
2024-04-19 11:00,787.739,29.927,0.006,24.446,997.5129
2024-04-19 12:00,857.038,28.331,0.006,25.892,997.04285
2024-04-19 13:00,850.042,27.663,0.006,26.065,996.42084
2024-04-19 14:00,783.348,22.91,0.005,25.979,995.8296
2024-04-19 15:00,648.141,22.669,0.005,25.793,995.2423
2024-04-19 16:00,458.941,23.423,0.006,23.961,995.293
2024-04-19 17:00,281.854,25.49,0.006,21.633,995.48456
2024-04-19 18:00,124.042,30.453,0.007,19.298,995.7939
2024-04-19 19:00,1.453,35.766,0.007,17.33,996.0522
2024-04-19 20:00,0,39.859,0.007,15.904,996.4881
2024-04-19 21:00,0,41.51,0.007,14.969,996.7177
2024-04-19 22:00,0,48.035,0.007,14.563,996.89514
2024-04-19 23:00,0,43.784,0.007,14.038,996.6333
2024-04-20 0:00,0,47.885,0.007,13.685,996.7027
2024-04-20 1:00,0,51.847,0.007,14.365,996.1442
2024-04-20 2:00,0,50.013,0.007,14.257,995.5661
2024-04-20 3:00,0,50.389,0.007,14.108,995.187
2024-04-20 4:00,0,53.267,0.007,14.087,994.7669
2024-04-20 5:00,0,55.379,0.007,13.969,994.85406
2024-04-20 6:00,1.45,57.199,0.007,13.905,994.7282
2024-04-20 7:00,31.411,59.555,0.007,13.921,995.01886
2024-04-20 8:00,59.251,61.932,0.008,14.254,995.2105
2024-04-20 9:00,96.183,63.907,0.008,14.286,995.353
2024-04-20 10:00,165.502,62.789,0.008,14.863,994.91144
2024-04-20 11:00,114.299,64.23,0.008,14.416,994.11664
2024-04-20 12:00,121.583,66.554,0.008,14.178,993.67944
2024-04-20 13:00,76.228,64.184,0.008,14.238,992.95746
2024-04-20 14:00,137.252,59.309,0.007,13.811,992.087
2024-04-20 15:00,116.369,64.37,0.008,13.483,991.10364
2024-04-20 16:00,93.888,72.705,0.008,12.938,990.75977
2024-04-20 17:00,56.16,72.849,0.008,12.77,990.3907
2024-04-20 18:00,21.616,72.215,0.008,12.722,990.1182
2024-04-20 19:00,1.197,71.382,0.008,12.607,990.2184
2024-04-20 20:00,0,70.34,0.008,12.681,990.54724
