기상관측일시,습도(%),기온(degC),대기압(mmHg)
2024-04-09 13:00,29.19,18.46,759.81172
2024-04-09 14:00,28.75,19.09,759.66666
2024-04-09 15:00,28.10,19.65,759.31128
2024-04-09 16:00,27.63,20.06,759.10436
2024-04-09 17:00,27.56,20.18,759.11987
2024-04-09 18:00,27.41,19.82,759.21834
2024-04-09 19:00,27.14,18.67,759.74202
2024-04-09 20:00,29.43,17.52,760.77809
2024-04-09 21:00,36.38,15.96,761.44403
2024-04-09 22:00,38.78,15.23,762.16928
2024-04-09 23:00,42.51,14.49,762.48792
2024-04-10 0:00,45.56,13.89,762.83096
2024-04-10 1:00,46.46,12.96,763.12542
2024-04-10 2:00,48.54,12.16,763.05828
2024-04-10 3:00,49.92,11.67,762.99199
2024-04-10 4:00,51.27,11.37,763.25196
2024-04-10 5:00,52.45,11.13,763.78889
2024-04-10 6:00,53.40,10.87,764.28226
2024-04-10 7:00,53.67,11.15,764.67250
2024-04-10 8:00,48.23,13.43,764.58714
2024-04-10 9:00,46.21,14.42,764.62732
2024-04-10 10:00,46.85,15.22,764.48617
2024-04-10 11:00,45.04,16.96,764.00050
2024-04-10 12:00,45.00,17.44,763.51602
2024-04-10 13:00,43.81,18.50,762.91796
2024-04-10 14:00,42.61,18.92,762.26859
2024-04-10 15:00,42.06,19.22,761.75563
2024-04-10 16:00,41.15,19.67,761.51476
2024-04-10 17:00,38.91,19.85,761.39317
2024-04-10 18:00,42.03,19.69,761.38313
2024-04-10 19:00,52.97,18.23,761.76232
2024-04-10 20:00,59.54,16.42,762.25892
2024-04-10 21:00,63.90,15.37,762.43227
2024-04-10 22:00,66.31,14.79,762.60351
2024-04-10 23:00,69.19,14.29,762.89587
2024-04-11 0:00,72.18,13.72,763.05869
2024-04-11 1:00,74.96,13.16,762.89143
2024-04-11 2:00,77.18,12.64,762.32321
2024-04-11 3:00,77.88,12.54,762.04380
2024-04-11 4:00,80.18,12.23,761.74591
2024-04-11 5:00,81.39,12.06,761.78192
2024-04-11 6:00,81.75,11.93,761.87955
2024-04-11 7:00,82.25,11.91,761.99893
2024-04-11 8:00,74.68,13.30,762.01648
2024-04-11 9:00,68.94,14.84,761.71144
2024-04-11 10:00,61.70,16.67,761.75845
2024-04-11 11:00,53.69,18.02,761.27600
2024-04-11 12:00,47.41,19.24,760.54180
2024-04-11 13:00,44.96,20.20,759.93300
2024-04-11 14:00,43.16,20.82,759.28566
2024-04-11 15:00,35.58,21.82,758.75602
2024-04-11 16:00,26.49,22.08,758.54083
2024-04-11 17:00,29.03,21.67,758.47392
2024-04-11 18:00,39.25,21.00,758.67742
2024-04-11 19:00,47.50,19.95,759.05461
2024-04-11 20:00,52.79,18.57,759.51187
2024-04-11 21:00,57.33,17.48,759.90111
2024-04-11 22:00,61.66,16.41,759.97610
2024-04-11 23:00,69.79,14.72,760.01063
2024-04-12 0:00,76.27,13.36,760.09012
2024-04-12 1:00,79.21,12.67,760.05481
2024-04-12 2:00,79.31,12.46,759.88075
2024-04-12 3:00,82.93,11.72,759.68435
2024-04-12 4:00,84.71,10.92,759.69492
2024-04-12 5:00,87.05,10.66,759.74123
2024-04-12 6:00,87.88,10.45,759.76709
2024-04-12 7:00,80.73,12.42,759.83340
2024-04-12 8:00,67.85,16.03,759.65522
2024-04-12 9:00,61.66,17.90,759.45696
2024-04-12 10:00,57.82,19.21,759.11156
2024-04-12 11:00,51.93,20.39,758.63550
2024-04-12 12:00,46.59,21.13,758.09248
2024-04-12 13:00,37.70,22.09,757.46333
2024-04-12 14:00,33.34,22.97,756.81853
2024-04-12 15:00,30.61,23.69,756.29160
2024-04-12 16:00,34.08,23.91,755.85769
2024-04-12 17:00,33.88,24.01,755.66781
2024-04-12 18:00,37.91,23.55,755.81313
2024-04-12 19:00,40.97,21.65,756.27318
2024-04-12 20:00,39.26,20.05,756.93473
2024-04-12 21:00,43.83,18.75,757.37188
2024-04-12 22:00,50.96,17.43,757.72592
2024-04-12 23:00,57.81,15.77,757.82607
2024-04-13 0:00,59.61,14.71,757.99134
2024-04-13 1:00,62.48,13.90,758.15930
2024-04-13 2:00,67.40,12.95,758.22821
2024-04-13 3:00,75.03,11.49,758.21494
2024-04-13 4:00,78.81,10.69,758.30507
2024-04-13 5:00,82.59,10.55,758.27516
2024-04-13 6:00,82.62,10.25,758.52095
2024-04-13 7:00,69.91,12.86,758.81914
2024-04-13 8:00,62.55,16.42,759.03565
2024-04-13 9:00,60.78,17.74,759.05105
2024-04-13 10:00,50.49,19.31,758.79796
2024-04-13 11:00,38.47,21.59,758.21882
2024-04-13 12:00,29.19,23.59,757.41637
2024-04-13 13:00,27.27,24.73,756.89103
2024-04-13 14:00,24.01,25.56,756.32529
2024-04-13 15:00,22.91,26.47,755.91956
2024-04-13 16:00,22.72,26.82,755.69290
2024-04-13 17:00,23.90,27.09,755.50275
2024-04-13 18:00,29.33,25.84,755.88393
2024-04-13 19:00,32.84,23.57,756.64963
2024-04-13 20:00,34.59,21.89,757.29434
2024-04-13 21:00,42.14,19.91,757.66169
2024-04-13 22:00,47.98,18.36,757.81297
2024-04-13 23:00,51.09,17.16,757.95934
2024-04-14 0:00,56.00,16.10,758.20598
2024-04-14 1:00,59.70,15.29,758.32775
2024-04-14 2:00,66.78,14.26,758.45821
2024-04-14 3:00,72.17,13.01,758.60824
2024-04-14 4:00,77.00,12.11,758.48643
2024-04-14 5:00,79.56,11.26,758.45884
2024-04-14 6:00,80.66,11.13,758.67695
2024-04-14 7:00,72.28,13.74,758.81917
2024-04-14 8:00,59.74,17.00,758.75014
2024-04-14 9:00,52.13,19.46,758.77973
2024-04-14 10:00,43.93,22.06,758.35597
2024-04-14 11:00,32.95,24.17,757.80839
2024-04-14 12:00,28.30,25.47,757.01654
2024-04-14 13:00,25.88,26.50,756.39129
2024-04-14 14:00,24.25,27.21,755.86096
2024-04-14 15:00,26.49,27.65,755.08331
2024-04-14 16:00,27.52,27.84,755.30170
2024-04-14 17:00,26.90,27.47,755.41120
2024-04-14 18:00,27.79,26.48,755.28484
2024-04-14 19:00,33.12,24.75,755.44156
2024-04-14 20:00,41.83,22.66,755.78267
2024-04-14 21:00,45.43,20.90,755.88414
2024-04-14 22:00,40.17,21.45,755.82152
2024-04-14 23:00,41.44,20.83,755.53006
2024-04-15 0:00,40.42,20.44,755.07795
2024-04-15 1:00,44.49,19.44,754.38072
2024-04-15 2:00,45.22,19.46,753.65900
2024-04-15 3:00,47.90,19.27,753.00357
2024-04-15 4:00,50.65,19.52,752.74161
2024-04-15 5:00,53.38,19.36,752.41856
2024-04-15 6:00,56.16,19.00,752.05261
2024-04-15 7:00,56.76,19.23,751.94757
2024-04-15 8:00,63.36,19.09,751.90794
2024-04-15 9:00,80.21,17.60,753.23781
2024-04-15 10:00,88.36,16.40,752.83962
2024-04-15 11:00,89.11,16.61,752.67165
2024-04-15 12:00,89.50,16.73,752.50173
2024-04-15 13:00,90.38,16.95,752.33184
2024-04-15 14:00,92.21,17.01,752.10920
2024-04-15 15:00,89.65,17.50,751.66616
2024-04-15 16:00,85.54,17.98,751.53656
2024-04-15 17:00,85.17,17.87,751.76280
2024-04-15 18:00,87.10,17.45,752.05314
2024-04-15 19:00,84.44,17.25,752.53828
2024-04-15 20:00,81.53,16.91,753.18042
2024-04-15 21:00,81.21,15.78,753.71549
2024-04-15 22:00,82.76,15.20,753.89067
2024-04-15 23:00,85.14,14.47,753.87197
2024-04-16 0:00,86.67,13.90,754.06395
2024-04-16 1:00,86.05,13.52,754.16535
2024-04-16 2:00,88.34,13.00,753.71791
2024-04-16 3:00,88.64,12.91,753.59354
2024-04-16 4:00,89.57,12.81,753.57577
2024-04-16 5:00,91.16,12.66,753.52842
2024-04-16 6:00,91.66,12.67,753.69710
2024-04-16 7:00,91.32,12.85,753.84548
2024-04-16 8:00,91.65,13.02,754.18095
2024-04-16 9:00,88.95,13.54,754.75277
2024-04-16 10:00,83.14,14.68,754.78987
2024-04-16 11:00,71.02,16.23,754.55965
2024-04-16 12:00,63.79,17.68,754.05987
2024-04-16 13:00,59.09,18.43,753.55932
2024-04-16 14:00,57.61,18.89,753.18602
2024-04-16 15:00,56.44,19.21,753.09828
2024-04-16 16:00,49.78,19.48,753.29850
2024-04-16 17:00,42.56,19.52,753.42200
2024-04-16 18:00,42.97,18.66,753.53878
2024-04-16 19:00,45.82,17.02,753.78048
2024-04-16 20:00,49.43,15.66,754.12137
2024-04-16 21:00,59.20,14.43,754.24283
2024-04-16 22:00,66.23,13.30,754.56410
2024-04-16 23:00,75.53,12.63,754.77813
2024-04-17 0:00,79.81,12.33,755.01736
2024-04-17 1:00,83.39,11.50,755.11510
2024-04-17 2:00,85.02,11.18,755.40395
2024-04-17 3:00,84.82,10.88,755.35220
2024-04-17 4:00,86.53,10.24,755.19199
2024-04-17 5:00,87.44,10.09,755.24181
2024-04-17 6:00,89.23,9.91,755.46455
2024-04-17 7:00,88.84,9.96,755.43850
2024-04-17 8:00,84.88,10.71,755.32535
2024-04-17 9:00,74.28,12.61,755.28140
2024-04-17 10:00,66.06,14.65,755.12164
2024-04-17 11:00,56.88,16.75,754.63501
2024-04-17 12:00,47.12,18.63,753.98142
2024-04-17 13:00,39.75,19.67,753.35020
2024-04-17 14:00,38.76,20.98,752.68868
2024-04-17 15:00,32.07,21.77,752.04411
2024-04-17 16:00,32.29,21.95,751.63007
2024-04-17 17:00,32.99,21.68,751.42281
2024-04-17 18:00,33.53,20.70,751.46481
2024-04-17 19:00,38.78,18.96,751.79146
2024-04-17 20:00,43.78,17.70,752.25752
2024-04-17 21:00,46.17,16.93,752.44745
2024-04-17 22:00,52.19,15.78,752.51913
2024-04-17 23:00,60.67,14.45,752.58963
2024-04-18 0:00,65.21,13.26,752.59318
2024-04-18 1:00,69.71,12.31,752.40762
2024-04-18 2:00,73.12,11.38,752.11634
2024-04-18 3:00,73.36,10.80,751.92508
2024-04-18 4:00,76.64,10.19,751.84324
2024-04-18 5:00,80.81,9.49,751.99385
2024-04-18 6:00,80.71,9.61,752.46237
2024-04-18 7:00,74.03,11.56,752.96254
2024-04-18 8:00,62.44,14.54,753.09837
2024-04-18 9:00,49.71,16.67,753.10168
2024-04-18 10:00,48.14,18.31,753.01110
2024-04-18 11:00,44.17,20.38,752.93102
2024-04-18 12:00,40.18,22.15,752.37444
2024-04-18 13:00,31.31,23.37,751.83325
2024-04-18 14:00,23.95,24.23,751.22190
2024-04-18 15:00,22.66,24.46,750.67846
2024-04-18 16:00,23.70,24.79,750.52515
2024-04-18 17:00,25.58,24.58,750.72252
2024-04-18 18:00,28.35,23.75,751.20731
2024-04-18 19:00,31.81,21.77,752.00779
2024-04-18 20:00,36.51,19.97,752.72171
2024-04-18 21:00,43.75,18.17,753.26162
2024-04-18 22:00,48.62,16.62,753.75296
2024-04-18 23:00,56.65,14.92,754.14643
2024-04-19 0:00,64.15,13.14,754.43545
2024-04-19 1:00,66.47,12.16,754.30355
2024-04-19 2:00,69.66,11.43,754.37046
2024-04-19 3:00,72.47,10.59,754.17949
2024-04-19 4:00,73.60,10.40,754.34647
2024-04-19 5:00,76.92,9.74,754.82610
2024-04-19 6:00,78.70,9.61,755.16727
2024-04-19 7:00,66.69,12.00,755.25281
2024-04-19 8:00,54.73,15.64,755.37298
2024-04-19 9:00,46.09,18.20,755.26967
2024-04-19 10:00,39.62,20.31,755.20267
2024-04-19 11:00,32.27,22.31,754.55120
2024-04-19 12:00,28.14,23.70,754.06299
2024-04-19 13:00,27.11,24.35,753.49987
2024-04-19 14:00,26.74,25.00,752.84673
2024-04-19 15:00,28.47,25.42,752.32646
2024-04-19 16:00,30.29,25.37,752.11286
2024-04-19 17:00,33.45,24.83,752.12913
2024-04-19 18:00,33.50,23.75,752.31718
2024-04-19 19:00,34.06,22.48,752.89778
2024-04-19 20:00,36.96,21.32,753.55827
2024-04-19 21:00,42.15,19.95,754.13297
2024-04-19 22:00,49.62,18.55,754.13442
2024-04-19 23:00,53.40,17.39,754.15656
2024-04-20 0:00,58.71,16.26,753.97834
2024-04-20 1:00,63.36,15.39,753.58349
2024-04-20 2:00,66.04,14.85,753.21315
2024-04-20 3:00,65.11,14.91,752.69749
2024-04-20 4:00,64.86,14.26,752.41156
2024-04-20 5:00,66.43,14.47,752.06042
2024-04-20 6:00,70.73,14.82,752.01658
2024-04-20 7:00,69.89,14.92,752.50214
2024-04-20 8:00,72.93,14.99,753.06485
2024-04-20 9:00,79.50,14.39,753.58542
2024-04-20 10:00,80.83,14.42,753.39052
2024-04-20 11:00,80.38,14.77,752.46810
2024-04-20 12:00,72.45,15.59,751.92333
2024-04-20 13:00,75.19,15.05,751.32528
2024-04-20 14:00,84.18,14.15,750.48330
2024-04-20 15:00,89.55,13.91,749.93693
2024-04-20 16:00,91.14,13.90,749.54909
2024-04-20 17:00,92.15,14.08,749.67880
2024-04-20 18:00,92.68,14.10,750.00917
2024-04-20 19:00,92.22,14.08,750.52055
2024-04-20 20:00,93.20,13.98,750.92241
2024-04-20 21:00,92.78,14.02,751.15401
2024-04-20 22:00,91.50,14.07,751.08342
2024-04-20 23:00,90.53,14.16,751.08035
2024-04-21 0:00,91.04,14.15,751.15024
2024-04-21 1:00,90.69,14.18,751.08181
2024-04-21 2:00,91.12,14.15,751.10594
2024-04-21 3:00,91.10,14.14,751.17551
2024-04-21 4:00,90.49,14.19,751.14480
2024-04-21 5:00,90.07,14.24,751.30371
2024-04-21 6:00,90.93,14.25,751.74506
2024-04-21 7:00,91.48,14.37,752.12009
2024-04-21 8:00,89.64,14.77,752.33217
2024-04-21 9:00,86.88,15.42,752.61189
2024-04-21 10:00,84.49,15.95,752.64042
2024-04-21 11:00,77.34,16.83,752.49116
2024-04-21 12:00,70.16,17.82,752.36952
2024-04-21 13:00,68.71,18.17,752.42143
2024-04-21 14:00,68.19,18.10,752.47896
2024-04-21 15:00,67.28,18.23,752.23954
2024-04-21 16:00,65.83,18.45,752.25134
2024-04-21 17:00,64.74,18.61,752.48705
2024-04-21 18:00,64.80,18.59,752.53256
2024-04-21 19:00,66.00,18.32,752.85041
2024-04-21 20:00,68.81,17.74,752.96844
2024-04-21 21:00,64.70,17.64,753.25484
2024-04-21 22:00,63.27,17.42,753.47006
2024-04-21 23:00,62.88,17.16,753.65368
2024-04-22 0:00,62.20,16.90,753.69010
2024-04-22 1:00,61.20,16.84,753.64239
2024-04-22 2:00,62.70,16.54,753.43619
2024-04-22 3:00,63.16,16.20,753.40090
2024-04-22 4:00,62.33,16.00,753.53861
2024-04-22 5:00,62.85,15.81,753.65729
2024-04-22 6:00,67.09,15.31,754.03713
2024-04-22 7:00,68.00,15.75,754.30561
2024-04-22 8:00,64.35,16.50,754.52912
2024-04-22 9:00,60.43,17.25,754.65988
2024-04-22 10:00,51.72,17.99,754.82095
2024-04-22 11:00,48.03,18.85,754.60395
2024-04-22 12:00,44.58,19.93,754.18828
2024-04-22 13:00,42.45,20.87,753.81356
2024-04-22 14:00,43.26,21.48,753.39304
2024-04-22 15:00,43.61,21.80,753.33291
2024-04-22 16:00,44.09,21.73,753.37630
2024-04-22 17:00,42.75,21.30,753.50851
2024-04-22 18:00,40.18,20.62,753.88939
2024-04-22 19:00,50.49,19.38,754.52132
2024-04-22 20:00,53.68,18.53,755.20206
2024-04-22 21:00,55.31,17.77,755.49642
2024-04-22 22:00,56.76,17.11,755.65678
2024-04-22 23:00,52.87,16.36,755.63647
2024-04-23 0:00,50.77,15.77,755.51916
2024-04-23 1:00,52.39,15.24,755.33442
2024-04-23 2:00,58.30,14.40,755.15733
2024-04-23 3:00,61.04,13.81,755.04684
2024-04-23 4:00,64.19,13.48,754.79526
2024-04-23 5:00,66.14,13.40,754.76699
2024-04-23 6:00,66.88,13.66,755.04188
2024-04-23 7:00,59.82,15.83,755.10718
2024-04-23 8:00,56.99,16.44,754.68898
2024-04-23 9:00,52.82,17.18,754.21218
2024-04-23 10:00,46.98,18.18,753.66011
2024-04-23 11:00,44.23,19.21,753.38328
2024-04-23 12:00,43.35,20.02,753.07453
2024-04-23 13:00,41.86,20.67,752.35803
2024-04-23 14:00,40.99,21.35,751.44237
2024-04-23 15:00,41.31,21.28,750.85130
2024-04-23 16:00,41.97,21.13,750.55902
2024-04-23 17:00,40.74,20.63,750.71051
2024-04-23 18:00,40.24,20.40,751.07156
2024-04-23 19:00,41.95,19.57,751.08083
2024-04-23 20:00,46.36,18.65,751.12575
2024-04-23 21:00,52.29,17.78,751.67348
2024-04-23 22:00,57.33,17.10,751.91843
2024-04-23 23:00,60.11,16.15,751.50851
2024-04-24 0:00,60.93,15.51,751.10647
2024-04-24 1:00,62.47,15.17,750.74561
2024-04-24 2:00,65.01,14.81,750.40268
2024-04-24 3:00,69.81,14.41,750.08608
2024-04-24 4:00,77.08,13.74,749.66862
2024-04-24 5:00,80.67,13.28,749.31046
2024-04-24 6:00,83.73,12.99,749.00927
2024-04-24 7:00,89.88,12.76,749.02863
2024-04-24 8:00,81.31,14.60,749.15021
2024-04-24 9:00,70.98,15.60,749.62005
2024-04-24 10:00,67.58,16.16,749.88606
2024-04-24 11:00,63.79,16.95,749.65459
2024-04-24 12:00,61.81,17.64,749.72061
2024-04-24 13:00,63.32,17.47,749.97016
2024-04-24 14:00,67.11,17.00,750.14461
2024-04-24 15:00,78.43,15.48,750.52269
2024-04-24 16:00,74.59,15.95,750.48492
2024-04-24 17:00,68.52,16.57,750.60459
2024-04-24 18:00,64.96,16.44,750.88776
2024-04-24 19:00,67.50,15.62,751.35702
2024-04-24 20:00,73.00,14.49,751.92406
2024-04-24 21:00,75.94,13.51,752.60737
2024-04-24 22:00,82.21,12.47,752.96130
2024-04-24 23:00,83.44,11.80,753.28868
2024-04-25 0:00,83.19,11.56,753.55434
2024-04-25 1:00,82.32,11.48,753.55366
2024-04-25 2:00,82.30,11.39,753.78389
2024-04-25 3:00,81.20,11.40,754.07816
2024-04-25 4:00,81.23,11.26,753.95989
2024-04-25 5:00,78.48,10.96,753.92282
2024-04-25 6:00,78.86,10.91,754.17791
2024-04-25 7:00,78.00,11.17,754.50774
2024-04-25 8:00,77.08,11.57,754.55643
2024-04-25 9:00,74.07,12.37,754.66239
2024-04-25 10:00,69.09,13.56,754.67629
2024-04-25 11:00,64.36,15.08,754.27467
2024-04-25 12:00,59.78,16.72,753.56194
2024-04-25 13:00,56.84,17.81,752.91858
2024-04-25 14:00,52.86,19.11,752.31697
2024-04-25 15:00,50.33,20.36,751.97659
2024-04-25 16:00,49.51,21.31,751.67477
2024-04-25 17:00,49.95,21.81,751.70154
2024-04-25 18:00,51.43,21.65,751.92409
2024-04-25 19:00,52.28,20.64,752.27685
2024-04-25 20:00,61.29,18.75,752.70565
2024-04-25 21:00,67.05,17.01,753.13095
2024-04-25 22:00,72.06,15.63,753.22393
2024-04-25 23:00,75.68,14.57,753.21095
2024-04-26 0:00,81.20,13.93,753.16336
2024-04-26 1:00,84.03,12.96,753.01739
2024-04-26 2:00,85.41,12.14,752.88867
2024-04-26 3:00,90.31,11.64,752.94050
2024-04-26 4:00,93.55,10.86,752.91099
2024-04-26 5:00,94.96,10.32,752.84178
2024-04-26 6:00,92.68,10.56,752.96748
2024-04-26 7:00,84.26,12.60,752.99108
2024-04-26 8:00,73.98,15.58,752.99909
2024-04-26 9:00,66.64,17.15,752.99772
2024-04-26 10:00,57.47,18.98,752.85256
2024-04-26 11:00,49.30,21.43,752.41992
2024-04-26 12:00,46.00,23.00,751.78065
2024-04-26 13:00,40.38,24.00,751.13913
2024-04-26 14:00,35.89,25.09,750.71481
2024-04-26 15:00,32.61,25.79,750.27670
2024-04-26 16:00,27.57,25.87,750.05214
2024-04-26 17:00,34.20,25.32,750.29246
2024-04-26 18:00,45.24,24.12,750.81200
2024-04-26 19:00,49.98,22.69,751.19125
2024-04-26 20:00,55.48,20.63,751.72028
2024-04-26 21:00,59.93,19.02,752.21610
2024-04-26 22:00,64.37,17.55,752.64636
2024-04-26 23:00,68.63,16.26,753.07276
2024-04-27 0:00,73.69,15.15,753.03199
2024-04-27 1:00,76.76,14.17,753.02371
2024-04-27 2:00,81.41,13.34,752.83247
2024-04-27 3:00,84.15,12.52,752.64937
2024-04-27 4:00,84.98,12.23,752.91375
2024-04-27 5:00,85.81,11.79,752.99389
2024-04-27 6:00,84.64,12.03,753.29997
2024-04-27 7:00,73.42,14.76,753.66360
2024-04-27 8:00,61.68,17.74,753.79795
2024-04-27 9:00,51.52,19.62,753.62242
2024-04-27 10:00,46.89,20.70,753.44143
2024-04-27 11:00,40.14,22.84,753.18814
2024-04-27 12:00,26.74,24.24,752.86823
2024-04-27 13:00,27.06,25.06,752.60054
2024-04-27 14:00,26.61,25.38,752.13834
2024-04-27 15:00,23.49,25.40,751.67535
2024-04-27 16:00,21.04,25.54,751.55778
2024-04-27 17:00,22.14,25.64,751.60581
2024-04-27 18:00,27.73,24.98,752.11504
2024-04-27 19:00,32.69,23.23,752.76334
2024-04-27 20:00,36.37,20.98,753.59456
2024-04-27 21:00,45.90,18.44,754.23137
2024-04-27 22:00,53.04,16.55,754.44435
2024-04-27 23:00,60.56,14.80,754.54896
2024-04-28 0:00,64.98,13.89,755.02907
2024-04-28 1:00,66.61,13.09,755.13904
2024-04-28 2:00,72.29,11.72,754.93499
2024-04-28 3:00,76.94,10.73,754.81508
2024-04-28 4:00,79.51,9.97,754.86679
2024-04-28 5:00,82.65,9.41,755.03659
2024-04-28 6:00,78.24,9.94,755.23432
2024-04-28 7:00,68.74,13.44,755.56020
2024-04-28 8:00,62.81,15.56,755.35082
2024-04-28 9:00,55.96,17.89,755.19798
2024-04-28 10:00,47.87,20.79,755.15439
2024-04-28 11:00,42.00,22.97,754.97312
2024-04-28 12:00,32.44,24.56,754.40180
2024-04-28 13:00,28.78,25.98,753.95695
2024-04-28 14:00,28.59,27.46,753.27889
2024-04-28 15:00,27.37,28.31,752.92469
2024-04-28 16:00,27.90,28.43,752.84052
2024-04-28 17:00,30.00,27.98,752.84085
2024-04-28 18:00,35.37,26.51,752.97939
2024-04-28 19:00,41.94,24.75,753.17176
2024-04-28 20:00,48.71,22.95,753.42590
2024-04-28 21:00,51.88,21.60,753.44939
2024-04-28 22:00,55.89,20.52,753.31130
2024-04-28 23:00,60.22,19.55,753.17915
2024-04-29 0:00,66.06,18.45,753.01524
2024-04-29 1:00,66.94,18.12,752.82586
2024-04-29 2:00,68.49,17.95,752.49644
2024-04-29 3:00,69.36,17.81,752.29144
2024-04-29 4:00,64.58,18.62,752.05049
2024-04-29 5:00,61.43,19.05,751.83983
2024-04-29 6:00,54.04,19.06,752.03726
2024-04-29 7:00,49.24,18.99,752.20814
2024-04-29 8:00,50.39,18.62,752.07130
2024-04-29 9:00,50.96,18.70,751.92220
2024-04-29 10:00,51.99,18.63,752.04066
2024-04-29 11:00,55.93,18.50,752.01365
2024-04-29 12:00,57.30,18.85,751.31989
2024-04-29 13:00,60.08,19.11,750.70623
2024-04-29 14:00,66.96,18.45,750.28269
2024-04-29 15:00,73.12,17.92,749.78764
2024-04-29 16:00,75.42,17.91,749.46430
2024-04-29 17:00,76.56,17.50,749.66289
2024-04-29 18:00,79.17,17.44,749.83734
2024-04-29 19:00,77.99,17.44,750.30562
2024-04-29 20:00,77.10,17.45,750.61088
2024-04-29 21:00,77.97,17.33,750.87404
2024-04-29 22:00,78.04,17.18,750.74052
2024-04-29 23:00,77.58,17.19,750.50634
2024-04-30 0:00,80.76,16.74,750.12667
2024-04-30 1:00,82.11,16.28,749.59721
2024-04-30 2:00,86.13,16.00,748.96169
2024-04-30 3:00,83.25,16.03,748.81019
2024-04-30 4:00,86.30,15.78,749.31647
2024-04-30 5:00,87.65,15.46,749.50169
2024-04-30 6:00,88.12,15.59,749.45453
2024-04-30 7:00,83.12,16.57,749.50409
2024-04-30 8:00,78.27,17.54,749.46574
2024-04-30 9:00,77.67,17.81,749.69290
2024-04-30 10:00,72.66,18.75,749.62314
2024-04-30 11:00,67.04,20.08,749.45314
2024-04-30 12:00,62.58,20.74,749.11521
2024-04-30 13:00,58.11,21.01,748.76278
2024-04-30 14:00,55.83,21.25,748.33806
2024-04-30 15:00,56.22,20.90,748.32125
2024-04-30 16:00,56.95,20.08,748.61157
2024-04-30 17:00,57.27,19.07,748.79072
2024-04-30 18:00,56.64,18.33,749.37532
2024-04-30 19:00,56.27,17.36,750.06586
2024-04-30 20:00,58.80,16.63,750.67881
2024-04-30 21:00,64.80,15.77,751.20326
2024-04-30 22:00,67.77,15.08,751.41725
2024-04-30 23:00,71.13,14.39,751.46579
2024-05-01 0:00,73.02,13.98,751.38312
2024-05-01 1:00,74.54,13.73,751.36515
2024-05-01 2:00,74.50,13.83,751.29347
2024-05-01 3:00,74.05,14.48,751.54440
2024-05-01 4:00,71.17,14.60,751.92316
2024-05-01 5:00,68.18,13.77,752.42092
2024-05-01 6:00,58.42,13.01,752.78094
2024-05-01 7:00,50.90,13.48,753.22941
2024-05-01 8:00,45.16,14.42,753.62589
2024-05-01 9:00,38.16,16.30,753.71641
2024-05-01 10:00,34.10,17.30,753.71463
2024-05-01 11:00,32.05,18.32,753.52406
2024-05-01 12:00,30.92,19.65,753.14834
2024-05-01 13:00,29.81,19.96,752.86572
2024-05-01 14:00,31.88,20.25,752.71157
2024-05-01 15:00,32.18,20.48,752.73517
2024-05-01 16:00,33.99,20.73,752.80574
2024-05-01 17:00,36.25,20.53,753.05616
2024-05-01 18:00,38.35,20.39,753.55784
2024-05-01 19:00,41.33,19.68,754.44134
2024-05-01 20:00,46.55,18.43,755.18477
2024-05-01 21:00,49.88,17.51,756.10506
2024-05-01 22:00,54.20,16.71,756.87976
2024-05-01 23:00,56.15,15.72,757.11760
2024-05-02 0:00,58.46,14.81,757.16155
2024-05-02 1:00,61.67,14.16,757.05300
2024-05-02 2:00,68.38,13.25,757.11086
2024-05-02 3:00,76.41,11.81,757.18508
2024-05-02 4:00,79.06,11.05,757.58013
2024-05-02 5:00,81.30,10.76,758.14068
2024-05-02 6:00,80.28,11.20,758.65499
2024-05-02 7:00,69.56,13.90,759.06514
2024-05-02 8:00,56.75,17.03,759.11184
2024-05-02 9:00,52.26,18.93,759.24945
2024-05-02 10:00,53.69,20.05,759.38484
2024-05-02 11:00,49.85,21.17,759.19609
2024-05-02 12:00,44.47,22.27,758.70121
2024-05-02 13:00,40.52,22.59,758.10395
2024-05-02 14:00,32.89,23.16,757.68308
2024-05-02 15:00,36.21,23.40,757.40050
2024-05-02 16:00,37.87,23.03,757.40946
2024-05-02 17:00,34.19,22.65,757.42183
2024-05-02 18:00,35.91,21.90,757.57311
2024-05-02 19:00,36.43,20.26,757.90787
2024-05-02 20:00,43.10,18.64,758.31848
2024-05-02 21:00,46.05,17.08,758.66305
2024-05-02 22:00,53.81,15.30,758.80019
2024-05-02 23:00,58.73,14.04,758.85828
2024-05-03 0:00,63.15,12.67,758.88395
2024-05-03 1:00,66.47,11.96,758.93022
2024-05-03 2:00,72.58,11.09,759.04875
2024-05-03 3:00,73.50,10.37,759.21572
2024-05-03 4:00,75.36,9.93,759.49161
2024-05-03 5:00,80.25,9.07,759.65093
2024-05-03 6:00,75.68,10.39,760.01434
2024-05-03 7:00,65.21,13.17,760.19044
2024-05-03 8:00,50.66,17.04,759.91129
2024-05-03 9:00,34.00,19.85,759.77325
2024-05-03 10:00,32.67,20.82,759.62048
2024-05-03 11:00,30.20,22.36,759.07314
2024-05-03 12:00,28.73,23.56,758.33578
2024-05-03 13:00,26.92,24.10,757.67125
2024-05-03 14:00,24.98,24.65,756.99787
2024-05-03 15:00,23.64,25.35,756.40052
2024-05-03 16:00,21.33,25.68,756.24014
2024-05-03 17:00,22.05,25.85,756.27561
2024-05-03 18:00,27.07,25.34,756.37909
