datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측,대기압(mmHg)_예측
2024-03-19 11:00:00,378.788,43.929,0.004,10.567,54.24,11.11,755.84558,748.16976608826
2024-03-19 12:00:00,393.296,41.029,0.005,11.507,57.77,10.99,755.52223,747.4689606598
2024-03-19 13:00:00,554.936,34.166,0.004,13.786,54.54,11.65,754.91595,747.0778033268
2024-03-19 14:00:00,625.487,30.225,0.004,13.914,46.74,12.63,754.12933,746.7160484241999
2024-03-19 15:00:00,554.116,33.784,0.004,13.187,41.17,12.97,754.01197,746.6739699459999
2024-03-19 16:00:00,377.272,35.044,0.004,11.045,44.2,11.61,754.60831,747.0470507848
2024-03-19 17:00:00,238.759,31.691,0.004,8.946,46.2,10.04,755.30289,747.44896400688
2024-03-19 18:00:00,77.811,34.96,0.004,6.483,52.74,8.14,756.27941,747.9941540722
2024-03-19 19:00:00,0.0,37.779,0.003,5.179,56.68,7.3,756.91217,748.5711767688
2024-03-19 20:00:00,0.0,37.344,0.003,4.422,57.1,6.84,757.5108,749.15477750914
2024-03-19 21:00:00,0.0,42.564,0.003,3.777,53.18,6.64,758.03766,749.6286141764
2024-03-19 22:00:00,0.0,42.743,0.003,3.319,55.14,6.36,758.32856,749.81624968632
2024-03-19 23:00:00,0.0,40.837,0.003,2.878,56.05,6.06,758.29772,749.91509285668
2024-03-20 00:00:00,0.0,40.655,0.003,2.533,55.57,5.67,758.03518,750.0039076981
2024-03-20 01:00:00,0.0,39.371,0.003,2.418,56.04,5.14,758.16148,749.545207282
2024-03-20 02:00:00,0.0,35.358,0.003,2.224,57.96,4.65,758.41829,749.5674091172
2024-03-20 03:00:00,0.0,40.471,0.003,2.083,57.62,4.44,758.57695,749.76823071708
2024-03-20 04:00:00,0.0,40.826,0.003,1.768,58.08,4.27,759.03346,750.01846640152
2024-03-20 05:00:00,0.0,40.771,0.003,1.494,58.48,4.08,759.49905,750.3165410403201
2024-03-20 06:00:00,0.0,40.29,0.003,1.247,60.92,3.58,760.04257,750.6794810408801
2024-03-20 07:00:00,31.427,39.849,0.003,2.203,57.44,4.44,760.68613,751.1972563401
2024-03-20 08:00:00,220.776,36.284,0.002,4.192,47.53,6.86,761.04456,751.7549649402
2024-03-20 09:00:00,432.741,29.005,0.002,6.299,43.41,7.24,761.42336,752.2516559966
2024-03-20 10:00:00,613.57,24.788,0.002,8.346,36.59,8.16,761.26281,752.3939052549
2024-03-20 11:00:00,750.266,22.159,0.002,10.224,29.3,8.35,761.09187,752.39129503914
2024-03-20 12:00:00,844.978,20.384,0.002,11.821,26.94,8.67,760.65733,752.31625883666
2024-03-20 13:00:00,858.441,19.72,0.002,12.0,26.44,8.97,760.04225,752.0644405214
2024-03-20 14:00:00,797.182,18.625,0.002,11.883,27.82,9.07,759.50359,751.8214954396001
2024-03-20 15:00:00,670.156,17.83,0.002,11.393,27.48,9.19,759.44908,751.67250312392
2024-03-20 16:00:00,506.731,17.278,0.002,9.623,30.4,9.05,759.44967,751.7390636258
2024-03-20 17:00:00,300.048,18.809,0.002,7.552,31.52,8.27,759.45421,751.8568533622799
2024-03-20 18:00:00,88.057,21.33,0.002,5.149,35.18,7.11,759.71142,752.0694659367999
2024-03-20 19:00:00,0.0,25.762,0.002,3.625,39.17,5.96,760.03953,752.4689864611
2024-03-20 20:00:00,0.0,30.526,0.002,2.585,44.19,5.0,760.45329,752.8142775028
2024-03-20 21:00:00,0.0,34.222,0.002,1.657,49.25,4.17,760.74447,753.1133272221999
2024-03-20 22:00:00,0.0,35.992,0.002,1.198,53.83,3.58,760.75597,753.20622990152
2024-03-20 23:00:00,0.0,38.036,0.002,0.768,57.2,3.12,760.6105,753.3132187452001
2024-03-21 00:00:00,0.0,40.552,0.003,0.359,60.75,2.46,760.52642,753.4070515014
2024-03-21 01:00:00,0.0,42.389,0.003,-0.225,64.74,1.63,760.38829,753.1404419634999
2024-03-21 02:00:00,0.0,43.981,0.003,-0.463,71.01,0.62,760.27572,752.9665400888
2024-03-21 03:00:00,0.0,45.481,0.003,-0.731,74.38,-0.1,760.09431,752.6278870958
2024-03-21 04:00:00,0.0,46.636,0.003,-0.852,76.82,-0.39,759.8657,752.44934233732
2024-03-21 05:00:00,0.0,47.428,0.003,-0.949,79.79,-1.06,759.73415,752.3776664126
2024-03-21 06:00:00,0.0,47.694,0.003,-1.016,80.57,-1.45,759.86203,752.37778642252
2024-03-21 07:00:00,35.704,47.101,0.003,0.942,73.27,0.1,759.88978,752.4498973832
2024-03-21 08:00:00,221.084,42.005,0.003,4.285,64.79,2.42,760.04731,752.4808374406999
2024-03-21 09:00:00,417.284,37.722,0.003,7.685,53.42,5.49,760.09602,752.5835284291201
2024-03-21 10:00:00,578.99,31.951,0.003,10.447,45.18,6.8,759.95255,752.4657986976
2024-03-21 11:00:00,729.301,30.879,0.002,12.82,36.21,8.19,759.61458,752.2278790312
2024-03-21 12:00:00,813.879,28.462,0.002,14.95,33.65,9.22,759.02498,751.8833755546
2024-03-21 13:00:00,834.31,23.858,0.002,15.524,31.39,10.12,758.28291,751.3865344858
2024-03-21 14:00:00,777.217,20.993,0.002,15.422,31.02,10.85,757.7023,750.9173707048
2024-03-21 15:00:00,658.214,21.691,0.002,14.895,32.47,10.94,757.3049,750.4969609538
2024-03-21 16:00:00,492.053,22.166,0.002,12.925,33.61,10.95,756.94088,750.3096704724
2024-03-21 17:00:00,280.17,23.742,0.002,10.606,34.24,10.74,756.88282,750.1902606020001
2024-03-21 18:00:00,88.255,26.639,0.003,7.925,36.85,9.82,756.85552,750.1723341202
2024-03-21 19:00:00,0.0,31.18,0.003,5.88,42.74,8.62,757.10327,750.4092412029
2024-03-21 20:00:00,0.0,34.72,0.003,4.55,45.37,7.59,757.39147,750.7755339806
2024-03-21 21:00:00,0.0,40.06,0.003,3.287,50.23,6.2,757.53472,751.16328603212
2024-03-21 22:00:00,0.0,44.505,0.003,2.655,53.53,5.29,758.01842,751.3731833822001
2024-03-21 23:00:00,0.0,47.822,0.003,2.208,58.64,4.7,758.51389,751.57712524
2024-03-22 00:00:00,0.0,49.155,0.003,1.68,59.26,4.39,758.4588,751.674258269
2024-03-22 01:00:00,0.0,46.693,0.003,2.236,61.23,4.41,758.489,751.266974603
2024-03-22 02:00:00,0.0,49.606,0.003,2.267,63.95,4.04,758.24058,751.1789173242
2024-03-22 03:00:00,0.0,52.939,0.003,2.147,66.98,3.33,757.82823,750.9632744992
2024-03-22 04:00:00,0.0,53.624,0.003,1.883,67.54,2.89,757.67499,750.6137456072
2024-03-22 05:00:00,0.0,47.716,0.003,1.469,63.81,3.42,757.46815,750.4412313472
2024-03-22 06:00:00,0.0,47.059,0.003,1.264,56.76,4.39,757.4585,750.4144166307
2024-03-22 07:00:00,33.627,44.6,0.003,3.049,54.83,5.13,757.31028,750.2237133672
2024-03-22 08:00:00,160.703,39.84,0.003,5.89,48.53,6.73,757.13275,749.9597290463
2024-03-22 09:00:00,337.193,36.147,0.003,9.022,41.29,8.85,756.73187,749.621338575
2024-03-22 10:00:00,485.573,30.691,0.003,12.436,36.71,10.73,756.29995,749.1132090731
2024-03-22 11:00:00,601.391,30.389,0.004,15.401,32.76,12.93,755.67143,748.57180682088
2024-03-22 12:00:00,672.78,27.089,0.004,18.062,28.71,15.19,754.79934,747.8705438546
2024-03-22 13:00:00,634.654,29.277,0.004,18.714,27.07,17.11,753.63851,747.2023136188001
2024-03-22 14:00:00,508.206,29.457,0.004,18.341,29.15,17.13,752.68595,746.2880630469999
2024-03-22 15:00:00,363.483,30.753,0.004,16.913,32.47,17.09,752.30492,745.4268418586
2024-03-22 16:00:00,266.684,35.656,0.004,15.095,35.59,17.0,751.88561,744.8451687776001
2024-03-22 17:00:00,141.352,37.263,0.004,13.563,44.48,16.25,751.70963,744.5559448704
2024-03-22 18:00:00,38.861,42.367,0.005,12.154,53.47,15.17,751.7608,744.1752133992001
2024-03-22 19:00:00,0.0,47.07,0.005,11.81,70.32,13.16,752.18898,744.30510163574
2024-03-22 20:00:00,0.0,52.392,0.006,11.529,78.52,12.04,752.20271,744.7072323758
2024-03-22 21:00:00,0.0,57.046,0.007,11.317,83.3,11.66,752.32558,745.1462211625401
2024-03-22 22:00:00,0.0,58.734,0.007,11.436,87.01,11.59,752.33661,745.25750786148
2024-03-22 23:00:00,0.0,60.222,0.007,11.481,86.97,11.8,752.14173,745.38029301088
2024-03-23 00:00:00,0.0,62.221,0.008,11.296,83.9,13.13,751.97472,745.4839215768
2024-03-23 01:00:00,0.0,63.528,0.008,11.13,82.55,13.8,751.96323,745.917532419
2024-03-23 02:00:00,0.0,62.916,0.008,10.893,79.33,14.39,752.15919,746.0470681264
2024-03-23 03:00:00,0.0,60.925,0.008,10.682,75.98,14.4,752.50647,746.15864734952
2024-03-23 04:00:00,0.0,59.014,0.007,10.08,77.05,13.74,753.09845,746.5640858630001
2024-03-23 05:00:00,0.0,58.301,0.007,9.506,77.01,13.19,753.94885,747.1177816314
2024-03-23 06:00:00,0.0,56.955,0.007,9.56,80.5,12.38,754.4888,747.8302655251999
2024-03-23 07:00:00,32.583,56.574,0.007,10.616,80.74,12.29,755.11123,748.45241195172
2024-03-23 08:00:00,171.256,52.998,0.007,12.323,75.37,13.54,755.82193,749.0080503807
2024-03-23 09:00:00,323.568,48.435,0.006,14.898,70.99,14.15,756.34634,749.5649339126
2024-03-23 10:00:00,564.579,43.892,0.006,18.358,61.34,15.22,756.74814,749.8755345868
2024-03-23 11:00:00,724.37,38.03,0.006,21.505,53.43,16.6,756.82495,750.0726508803999
2024-03-23 12:00:00,831.176,35.487,0.006,24.212,47.76,17.49,756.71312,750.08825217
2024-03-23 13:00:00,862.525,30.927,0.005,24.495,35.74,18.48,756.19799,749.87878985588
2024-03-23 14:00:00,803.164,21.42,0.004,24.078,22.02,19.44,755.55589,749.5668090675999
2024-03-23 15:00:00,677.826,20.457,0.004,23.266,20.38,19.61,755.22604,749.2784852348001
2024-03-23 16:00:00,451.954,20.325,0.004,20.936,22.74,19.64,755.12699,749.2964867228001
2024-03-23 17:00:00,254.479,21.41,0.004,18.338,26.52,19.33,755.2537,749.45875513588
2024-03-23 18:00:00,81.317,24.345,0.004,15.494,37.0,18.6,755.66313,749.6061873226
2024-03-23 19:00:00,0.0,28.732,0.005,13.74,38.31,16.95,756.34668,750.0847268786
2024-03-23 20:00:00,0.0,33.815,0.005,12.519,41.74,15.57,757.02502,750.65407644094
2024-03-23 21:00:00,0.0,40.921,0.005,11.045,46.47,14.34,757.02819,750.9959772024
2024-03-23 22:00:00,0.0,40.026,0.005,10.432,55.24,12.57,757.19658,750.8838429333999
2024-03-23 23:00:00,0.0,40.513,0.005,9.792,63.41,11.09,757.23456,750.8029487466999
2024-03-24 00:00:00,0.0,41.365,0.005,9.313,67.21,10.32,757.18536,750.5235881548
2024-03-24 01:00:00,0.0,49.039,0.005,8.681,67.21,10.21,756.95782,750.0478988343999
2024-03-24 02:00:00,0.0,49.178,0.005,8.256,63.83,10.71,756.64838,749.78407202652
2024-03-24 03:00:00,0.0,50.298,0.005,8.089,60.93,11.44,756.42156,749.6484158132
2024-03-24 04:00:00,0.0,50.776,0.005,8.154,60.59,12.14,756.65839,749.7318977138
2024-03-24 05:00:00,0.0,53.755,0.005,8.264,64.32,12.71,757.00398,749.8239303212
2024-03-24 06:00:00,0.0,61.371,0.006,8.644,61.79,12.89,757.44521,749.9762979158801
2024-03-24 07:00:00,16.937,62.695,0.006,9.655,56.71,13.52,757.71009,750.2657168392001
2024-03-24 08:00:00,58.45,61.547,0.006,10.705,52.45,14.13,758.04482,750.57551494706
2024-03-24 09:00:00,90.634,59.928,0.006,11.794,40.3,15.41,758.45198,750.77008102986
2024-03-24 10:00:00,116.511,58.731,0.006,12.464,34.48,15.81,758.46738,750.7363432411
2024-03-24 11:00:00,111.781,58.125,0.006,12.731,32.88,15.92,758.29987,750.7084034316
2024-03-24 12:00:00,131.778,57.799,0.006,12.914,31.54,16.58,758.02924,750.6291968844
2024-03-24 13:00:00,136.545,56.492,0.006,12.93,31.91,16.95,757.24268,750.29726444692
2024-03-24 14:00:00,144.137,53.916,0.006,13.171,31.15,17.48,756.49953,749.8168497359201
2024-03-24 15:00:00,122.191,51.751,0.006,12.939,30.84,17.81,756.08223,749.23713431674
2024-03-24 16:00:00,128.258,50.893,0.006,12.422,31.01,18.07,755.68905,749.1007205408
2024-03-24 17:00:00,68.941,54.261,0.006,11.826,32.03,18.11,755.47613,749.0887570519
2024-03-24 18:00:00,47.786,56.266,0.006,11.145,33.98,17.78,755.89828,749.2960366856
2024-03-24 19:00:00,0.0,58.745,0.006,10.808,37.28,16.82,756.23518,749.6334145732
2024-03-24 20:00:00,0.0,57.008,0.006,10.477,40.16,16.02,756.76403,750.2853684636001
2024-03-24 21:00:00,0.0,57.403,0.006,10.172,39.57,15.16,757.05191,750.6574742218
2024-03-24 22:00:00,0.0,58.274,0.006,9.88,39.61,14.16,757.39062,750.7823595448
2024-03-24 23:00:00,0.0,59.778,0.006,9.681,48.25,12.96,757.76975,750.8086117148
2024-03-25 00:00:00,0.0,59.962,0.006,9.528,54.89,12.11,757.63818,750.978950795
2024-03-25 01:00:00,0.0,55.432,0.005,9.914,60.34,11.43,757.13309,750.86136357526
2024-03-25 02:00:00,0.0,56.145,0.005,9.839,61.57,11.26,756.77017,750.62097620488
2024-03-25 03:00:00,0.0,56.094,0.005,9.707,62.65,10.93,756.49897,750.2522907294
2024-03-25 04:00:00,0.0,56.623,0.005,9.621,63.78,10.66,756.06485,750.158757998
2024-03-25 05:00:00,0.0,56.116,0.005,9.53,63.87,10.72,756.39649,750.1865102920001
2024-03-25 06:00:00,0.0,56.455,0.005,9.398,63.99,10.77,756.49951,750.38740689808
2024-03-25 07:00:00,15.731,57.906,0.005,9.835,62.54,11.16,756.8257,750.4305054606
2024-03-25 08:00:00,36.559,57.613,0.005,10.319,61.18,11.51,757.3303,750.86347124948
2024-03-25 09:00:00,102.101,55.758,0.005,11.3,60.12,11.79,757.18474,750.84644484208
2024-03-25 10:00:00,193.084,54.12,0.005,12.433,57.84,12.53,756.67658,750.5463900396
2024-03-25 11:00:00,188.972,53.316,0.005,12.722,56.94,12.92,756.09087,750.54598500612
2024-03-25 12:00:00,213.318,53.23,0.005,13.558,56.77,12.95,756.24901,750.2223632556
2024-03-25 13:00:00,183.116,54.317,0.005,12.229,66.02,12.14,756.35995,749.8593332475999
2024-03-25 14:00:00,148.725,53.507,0.005,11.847,72.83,11.12,754.82755,749.5629087452
2024-03-25 15:00:00,87.109,52.757,0.005,11.399,75.8,10.58,754.99583,749.247807699
2024-03-25 16:00:00,57.239,53.206,0.005,11.003,79.79,10.34,755.26016,748.92876132668
2024-03-25 17:00:00,30.67,53.667,0.005,10.583,81.61,10.34,755.50353,748.9740800727201
2024-03-25 18:00:00,14.392,54.126,0.005,10.141,86.12,10.09,755.72794,749.2619088646001
2024-03-25 19:00:00,0.0,70.402,0.006,8.898,89.38,9.49,755.98136,749.3392702592799
2024-03-25 20:00:00,0.0,73.688,0.006,8.469,89.26,8.82,756.09413,749.3666175198
2024-03-25 21:00:00,0.0,72.923,0.006,8.08,86.7,8.36,755.83825,749.5856356238
2024-03-25 22:00:00,0.0,73.254,0.006,7.781,77.48,7.85,755.7305,749.5678591544
2024-03-25 23:00:00,0.0,73.598,0.006,7.579,75.92,7.39,755.1981,749.4367783192799
2024-03-26 00:00:00,0.0,73.053,0.006,7.193,77.55,7.3,754.59762,749.2432698239
2024-03-26 01:00:00,0.0,69.853,0.005,6.655,83.97,6.89,754.08295,746.9805202854
2024-03-26 02:00:00,0.0,73.007,0.006,6.428,87.59,6.7,753.95881,746.9561807735
2024-03-26 03:00:00,0.0,73.131,0.005,6.275,90.85,6.44,754.17788,746.8630605762
2024-03-26 04:00:00,0.0,72.281,0.005,6.055,91.01,6.19,754.49558,747.1030054099999
2024-03-26 05:00:00,0.0,71.625,0.005,5.719,89.1,5.63,755.07346,747.7471286531201
2024-03-26 06:00:00,0.0,70.721,0.005,5.456,88.99,4.9,756.25384,748.7448161218
2024-03-26 07:00:00,7.359,68.921,0.005,5.516,88.9,3.8,757.269,749.6071624032
2024-03-26 08:00:00,29.128,67.368,0.005,5.748,90.48,3.39,758.03846,750.1953610236001
2024-03-26 09:00:00,62.363,66.003,0.005,5.968,88.69,4.02,758.76343,750.6012945780001
2024-03-26 10:00:00,148.615,63.162,0.005,7.192,83.44,5.29,759.29204,751.2045694446
2024-03-26 11:00:00,218.281,59.926,0.005,8.595,77.68,6.53,759.76882,751.73475826992
2024-03-26 12:00:00,332.6,55.579,0.005,10.193,73.48,7.51,759.98282,752.1180699544001
2024-03-26 13:00:00,412.799,50.297,0.005,11.558,69.02,8.44,759.88086,752.2835336316
2024-03-26 14:00:00,502.235,47.55,0.005,12.768,66.22,9.19,759.67826,752.42059246086
2024-03-26 15:00:00,474.359,45.002,0.005,13.275,63.85,9.94,760.03608,752.40919151846
2024-03-26 16:00:00,393.392,43.391,0.005,12.494,62.46,10.22,760.09108,752.6160361162
2024-03-26 17:00:00,215.341,42.733,0.005,11.04,60.94,10.5,760.33931,753.05034451606
2024-03-26 18:00:00,66.285,44.494,0.005,9.754,64.64,10.01,760.59893,753.3359456238001
2024-03-26 19:00:00,0.0,50.147,0.005,8.222,67.27,9.36,761.22165,753.7322783846
2024-03-26 20:00:00,0.0,51.852,0.005,7.127,74.02,8.62,761.93644,754.24475074548
2024-03-26 21:00:00,0.0,52.641,0.005,6.281,80.92,7.64,762.29403,754.68263694108
2024-03-26 22:00:00,0.0,53.919,0.005,5.758,83.39,6.86,762.55447,754.9702557156
2024-03-26 23:00:00,0.0,54.987,0.005,5.159,87.73,5.87,762.63389,755.2365277256
2024-03-27 00:00:00,0.0,55.972,0.005,4.64,89.91,5.23,762.90408,755.44313980412
2024-03-27 01:00:00,0.0,57.536,0.005,4.327,90.77,4.78,763.08046,755.7156673312
2024-03-27 02:00:00,0.0,58.979,0.005,3.96,92.12,4.16,763.0927,755.7741721671999
2024-03-27 03:00:00,0.0,58.902,0.005,3.632,92.46,3.65,762.84238,755.7623586907
2024-03-27 04:00:00,0.0,59.337,0.005,3.423,93.37,3.43,762.91813,755.85575641094
2024-03-27 05:00:00,0.0,60.003,0.005,3.324,95.5,2.95,763.24138,756.1366771318
2024-03-27 06:00:00,0.0,60.301,0.005,3.234,96.71,2.58,763.41209,756.3477070755
2024-03-27 07:00:00,52.764,61.028,0.005,5.206,97.12,2.57,763.44752,756.56928289092
2024-03-27 08:00:00,174.191,61.113,0.005,7.623,97.1,3.75,763.609,756.7320013412
2024-03-27 09:00:00,325.248,58.768,0.005,10.443,92.06,5.45,763.63219,756.85728419706
2024-03-27 10:00:00,524.746,53.646,0.005,14.064,78.36,8.52,763.4922,756.6706462696
2024-03-27 11:00:00,709.118,47.468,0.005,17.258,59.8,11.76,762.85317,756.3284679852001
2024-03-27 12:00:00,773.189,42.299,0.005,19.959,53.59,13.82,762.16716,755.8431778711999
2024-03-27 13:00:00,763.394,39.957,0.005,20.172,49.71,15.27,761.43445,755.3343658128799
2024-03-27 14:00:00,693.841,38.751,0.005,19.929,44.67,16.3,760.94648,754.7630885912
2024-03-27 15:00:00,560.645,36.692,0.005,19.163,41.89,16.83,760.77079,754.2662475224
2024-03-27 16:00:00,369.284,38.919,0.005,16.869,40.65,16.99,760.42342,753.9415906863201
2024-03-27 17:00:00,179.12,41.738,0.006,14.621,44.71,16.57,760.13108,753.7079763758001
2024-03-27 18:00:00,44.88,46.026,0.006,12.337,50.93,15.47,760.17271,753.63367523408
2024-03-27 19:00:00,0.0,50.382,0.006,11.164,56.68,13.87,760.14098,753.86088401512
2024-03-27 20:00:00,0.0,51.979,0.006,10.312,58.81,12.86,760.1345,754.1186353208001
2024-03-27 21:00:00,0.0,55.873,0.006,9.629,60.16,12.41,760.03603,754.1815280195
2024-03-27 22:00:00,0.0,61.982,0.006,9.3,62.8,12.13,759.89444,753.78745294532
2024-03-27 23:00:00,0.0,61.841,0.006,8.897,67.09,11.31,759.28934,753.250138531
2024-03-28 00:00:00,0.0,63.64,0.006,8.654,69.93,10.89,758.8688,752.8940090934
2024-03-28 01:00:00,0.0,63.729,0.006,8.617,70.78,10.74,758.15466,752.0196993231
2024-03-28 02:00:00,0.0,65.998,0.006,8.613,73.82,10.46,757.40439,751.5308089115
2024-03-28 03:00:00,0.0,67.289,0.006,8.604,75.06,10.19,757.06647,750.9576490342
2024-03-28 04:00:00,0.0,66.814,0.006,8.533,77.58,9.96,756.80115,750.3744008230001
2024-03-28 05:00:00,0.0,68.879,0.006,8.221,80.28,9.48,755.92594,750.1050760606599
2024-03-28 06:00:00,0.0,68.27,0.006,7.898,83.9,9.33,755.30874,749.497203314
2024-03-28 07:00:00,23.156,68.88,0.006,8.833,87.69,9.17,754.81485,749.006662766
2024-03-28 08:00:00,47.875,67.087,0.006,9.937,89.94,9.27,754.40612,748.5445495678
2024-03-28 09:00:00,83.229,67.345,0.006,10.902,91.69,9.29,754.09999,748.2600510512001
2024-03-28 10:00:00,121.318,68.076,0.006,11.103,90.88,9.49,753.57275,747.61180246708
2024-03-28 11:00:00,156.348,68.742,0.006,11.484,90.37,9.78,752.84065,747.1374707589
2024-03-28 12:00:00,168.599,69.219,0.006,11.695,91.48,10.02,751.95278,746.5874127912
2024-03-28 13:00:00,169.643,68.037,0.006,11.528,91.84,10.01,750.9597,745.9173824066
2024-03-28 14:00:00,134.838,67.093,0.007,11.137,92.34,9.98,749.977,745.37113475386
2024-03-28 15:00:00,96.5,66.554,0.007,10.821,93.51,9.95,749.20912,744.7985149212001
2024-03-28 16:00:00,79.146,65.83,0.007,10.761,92.83,10.0,748.90239,744.4061574890001
2024-03-28 17:00:00,71.08,65.272,0.007,10.567,92.41,10.05,748.60296,744.0587287706
2024-03-28 18:00:00,28.256,63.933,0.007,10.172,92.89,10.18,748.62213,744.00949470092
2024-03-28 19:00:00,0.0,63.524,0.007,9.957,92.37,10.24,749.0501,744.26472579828
2024-03-28 20:00:00,0.0,63.585,0.007,9.82,91.81,10.32,749.4564,744.57204120092
2024-03-28 21:00:00,0.0,62.57,0.007,9.623,93.84,10.24,749.99123,744.8793716048
2024-03-28 22:00:00,0.0,59.252,0.007,8.915,94.1,9.87,750.21845,745.0092448401
2024-03-28 23:00:00,0.0,56.922,0.006,7.456,92.61,9.58,750.58751,745.1409932304
2024-03-29 00:00:00,0.0,55.441,0.006,6.7,84.72,9.76,750.76564,745.221849914
2024-03-29 01:00:00,0.0,53.112,0.006,6.317,82.93,9.06,750.64188,744.03229658572
2024-03-29 02:00:00,0.0,52.081,0.005,5.303,82.83,8.26,750.54407,743.8415108153999
2024-03-29 03:00:00,0.0,52.075,0.005,4.44,84.32,7.45,750.63467,743.5837145060001
2024-03-29 04:00:00,0.0,52.764,0.005,4.162,83.43,7.45,750.16942,742.9855775641
2024-03-29 05:00:00,0.0,53.474,0.005,3.817,83.03,7.33,750.24537,742.4598966114
2024-03-29 06:00:00,0.0,57.38,0.005,3.805,81.11,7.14,750.28449,742.1383750344801
2024-03-29 07:00:00,41.729,60.246,0.005,5.471,81.88,6.79,749.17922,742.2426036500001
2024-03-29 08:00:00,107.607,61.326,0.005,7.267,72.56,8.62,748.3768,742.1509460736
2024-03-29 09:00:00,212.172,62.039,0.005,9.379,58.57,11.13,748.25117,741.799317008
2024-03-29 10:00:00,266.641,59.799,0.006,9.836,58.03,12.44,748.66598,741.6949458807
2024-03-29 11:00:00,286.479,60.134,0.006,9.866,62.79,12.69,748.4917,741.8134181736
2024-03-29 12:00:00,269.855,60.927,0.007,10.47,75.35,12.17,748.69169,741.7822155944
2024-03-29 13:00:00,368.414,57.693,0.007,11.733,80.31,12.82,748.45541,742.04008691
2024-03-29 14:00:00,468.317,50.822,0.006,13.725,76.91,13.62,748.5875,742.4155229434799
2024-03-29 15:00:00,522.808,41.226,0.005,14.778,78.13,13.47,748.95497,742.8552917947
2024-03-29 16:00:00,459.095,35.137,0.004,13.217,75.63,13.28,749.38091,743.37507726008
2024-03-29 17:00:00,273.591,34.319,0.004,11.132,72.65,12.96,749.97594,743.9343234872799
2024-03-29 18:00:00,104.333,35.791,0.004,8.766,72.09,12.11,750.67135,744.6378741426599
2024-03-29 19:00:00,0.0,41.262,0.004,6.981,71.02,11.41,751.52225,745.58483491828
2024-03-29 20:00:00,0.0,46.883,0.004,5.601,72.09,10.59,752.78109,746.5315706753
2024-03-29 21:00:00,0.0,48.095,0.004,4.58,71.18,9.72,753.84578,747.33967997348
2024-03-29 22:00:00,0.0,48.901,0.004,4.165,71.87,8.87,754.71359,747.9741499186599
2024-03-29 23:00:00,0.0,48.897,0.004,3.702,72.51,7.98,755.01363,748.4933203332
2024-03-30 00:00:00,0.0,47.647,0.004,3.214,76.23,6.81,755.32527,748.85834550612
2024-03-30 01:00:00,0.0,42.554,0.004,3.345,83.95,5.19,755.77741,748.3330695869
2024-03-30 02:00:00,0.0,42.737,0.004,3.131,86.73,4.19,755.81199,748.1653182206
2024-03-30 03:00:00,0.0,43.393,0.004,2.959,89.57,3.4,755.54196,747.8706188608
2024-03-30 04:00:00,0.0,44.653,0.004,2.677,93.07,2.51,755.12294,747.7211315042
2024-03-30 05:00:00,0.0,48.532,0.004,2.373,95.12,2.22,754.76299,747.6459752918
2024-03-30 06:00:00,0.0,52.105,0.004,2.041,97.07,1.87,754.50883,747.6143976816
2024-03-30 07:00:00,71.963,52.693,0.004,3.912,97.73,2.65,754.72202,747.6221983264
2024-03-30 08:00:00,229.543,49.736,0.004,6.726,95.61,3.86,754.84433,747.6924791358
2024-03-30 09:00:00,381.115,43.862,0.003,9.763,81.73,6.75,754.41909,747.6962294458
2024-03-30 10:00:00,499.131,38.903,0.003,11.295,60.16,10.0,753.83414,747.6448501988
2024-03-30 11:00:00,610.895,37.61,0.004,12.531,44.96,13.33,753.20914,747.368152327
2024-03-30 12:00:00,576.655,37.293,0.004,13.189,35.37,15.84,752.27687,746.91566992488
2024-03-30 13:00:00,557.883,32.506,0.004,13.426,35.33,16.43,751.59772,746.43662032672
